Date,Open,High,Low,Close,Volume,SMA (fast),SMA (middle),SMA (slow),RSI (slow),RSI (middle),RSI (fast),K,D,J,OBV,BIAS (slow),BIAS (middle),BIAS (fast)
2001-07-06,78.82622206654992,78.94318475976058,77.35769653320312,77.35769653320312,11665900,79.47732238769531,79.35970611572266,79.80953178405761,34.20789348241364,38.677646013113495,34.282055838835646,37.923543177366,48.30554125871543,17.15954701466714,-111562900,-2.654746342064543,-2.522702868380328,-2.6669568007745883
2001-07-09,77.64361177659737,78.32589507036623,77.4551715815801,77.78006744384766,8339300,79.1004409790039,79.15502471923828,79.58406105041504,34.326229156722036,38.72806477478429,34.11172042634131,29.39375316513958,42.00161189419015,4.178035707038447,-103223600,-1.9408294518710698,-1.7370435803255462,-1.6692366298017534
2001-07-10,78.16342106027172,78.39084709647561,76.8118535343804,76.84434509277344,8630700,78.33758392333985,78.93019256591796,79.34096069335938,28.07540681496984,27.138276208674853,25.05715450204731,19.868628087204563,34.62395062519496,-9.642016988776227,-111854300,-2.7513965148810717,-2.642648402767478,-1.9061589032764608
2001-07-11,76.74039189718926,77.25372788906051,76.08410095093402,76.92233276367188,15328600,77.59421844482422,78.72420806884766,79.10888862609863,29.809117659781663,30.238905227926992,10.562740582067676,19.193200228016472,29.4803671594688,-1.3811336348881795,-96525700,-2.3535950002816626,-2.2888452604057545,-0.8658965765988245
2001-07-12,77.65010337675145,78.93019374026545,77.5266413749353,78.74825286865234,12002800,77.5305389404297,78.70536499023437,79.00309906005859,36.515909061630886,47.95984312534516,35.551176741501635,31.698239543997246,30.219657954311614,34.65540272336851,-84522900,0.0006902986326346696,0.05449168353808288,1.5706248722948728
2001-07-13,78.52082501026813,79.48251888751258,78.37787500356488,79.43053436279297,10433800,77.94510650634766,78.71121444702149,79.02213706970215,41.010457508813744,52.48737203792071,53.218368622137405,44.87587708842112,35.105064332348114,64.41750260056712,-74089100,0.8192694593927458,0.9138722109994054,1.905735873648903
2001-07-16,79.12512551071512,79.4565206339182,78.16343666350171,78.43634796142578,6915300,78.07636260986328,78.5884017944336,78.98509826660157,39.97704527618162,47.4886149010381,60.920909322642686,47.130690372734065,39.1136063458101,63.164858426581986,-81004400,-0.3899118035642103,-0.1934812638200036,0.4610682920275074
2001-07-17,78.10492808129274,79.2420630863886,77.86450842445362,79.17058563232422,7469800,78.54161071777344,78.43959732055664,79.00394096374512,42.921334926830326,49.01827667309375,63.242183640136474,55.55640113802907,44.59453794321642,77.48012752765436,-73534600,0.5639718353994096,0.9319123717326955,0.8008174377921797
2001-07-18,78.33888501378416,79.04066123285342,78.01398916690215,78.63129425048828,7709300,78.88340301513672,78.23881072998047,78.97859992980958,43.332605804224194,45.08341290385823,68.40733655972625,62.02170951252488,50.40359513298591,85.25793827160282,-81243900,-0.01169529199738852,0.5016481166391416,-0.31959671491360975
2001-07-19,79.39155347540597,79.911388840486,78.4688504120305,79.32007598876953,10082900,78.99776763916016,78.26415328979492,78.96690292358399,50.86533637695439,43.43956103948745,71.9384756285697,69.53116691118143,56.779452392384414,95.03459594877546,-71161000,1.0074383385754273,1.3491779500440808,0.4079967817338676
2001-07-20,78.72226895579183,79.23560501657745,78.57281467682186,78.8457260131836,6705800,78.88080596923828,78.41295623779297,78.8863311767578,48.96213093249801,41.58533084284509,51.184902692555966,70.40617409201062,61.321692958926484,88.57513635817888,-77866800,0.5948412739678779,0.5519110567368731,-0.04447210652027045
2001-07-23,79.1446350132897,79.19661458418415,77.292724609375,77.292724609375,8065200,78.65208129882812,78.36422195434571,78.75962333679199,45.6200343023846,41.66159813631095,28.55262130631327,57.4638211869149,60.03573570158929,52.319992157566105,-85932000,-1.2002054161566742,-1.3673297816890897,-1.72831623398296
2001-07-24,77.3252116120677,77.45516796790464,75.86318030007483,76.54546356201172,12269000,78.12705688476562,78.33433380126954,78.63226318359375,42.60838886438244,45.80258371689036,30.04100644571075,43.927199258247924,54.666223553808834,22.449150667126105,-98201000,-2.0706669065968764,-2.2836349687942668,-2.024386154833264
2001-07-25,76.62340550849734,77.63708352724467,76.32450204063443,77.3901596069336,12088500,77.87882995605469,78.3811164855957,78.55266227722169,43.978110481176195,48.06932682950418,31.635177758610922,41.85809204231435,50.396846383310674,24.780583360321685,-86112500,-0.9488201431321585,-1.2642801265075299,-0.6274752065443712
2001-07-26,77.3641912829158,78.5273189165889,77.03929546203003,78.20242309570312,12898200,77.65529937744141,78.32653350830078,78.51594924926758,43.69329130753029,56.80791466069426,45.81209443703577,47.16694188936853,49.32021155199662,42.86040256411235,-73214300,-0.0539806344301374,-0.15845257927124565,0.7045542579166895
2001-07-27,78.51430323186193,78.852192609455,77.91649627899663,78.50130462646484,8478800,77.58641510009765,78.23361053466797,78.47241249084473,46.2222034747396,57.74373848966436,41.34574133509669,53.167194011589245,50.602539038527496,58.29650395771276,-64735500,0.159568227073929,0.3421727438723347,1.179187780730494
2001-07-30,78.74826790511896,78.85223201267047,78.16995361384471,78.52733612060547,8547700,77.83333740234374,78.24270935058594,78.41555557250976,48.3210792366132,48.684277488585806,46.282346401362624,57.38170788644776,52.862261987834245,66.42059968367477,-56187800,0.21632145578641188,0.3637741744654921,0.8916471288828821
2001-07-31,78.6248001409819,79.71645045694252,78.49484377664845,78.85222625732422,11918100,78.29468994140625,78.21087341308593,78.32523536682129,49.61892245867391,46.40260455227139,75.53191755121821,62.86656002377339,56.197027999813955,76.20562407169226,-44269700,0.6928741944940477,0.8200302799980947,0.7120997813966918
2001-08-01,79.2550607861972,79.7294057495549,78.98214957789428,79.34603118896484,11940800,78.6858642578125,78.2823471069336,78.26057891845703,51.169641891726926,56.03439026513381,100.0,71.9390430763739,61.444366358667274,92.92839651178717,-32328900,1.2254638155097042,1.3587789857376824,0.8389905065912782
2001-08-02,80.07383210498622,80.086825757473,79.20310866285813,79.67095947265625,11070100,78.97957153320313,78.31743545532227,78.2907943725586,50.85953699957967,53.50982816103949,100.0,78.01064682366038,66.9664598469983,100.09902077698453,-21258800,1.5859505787800698,1.7282537527753012,0.8754009752540398
2001-08-03,79.50849935173592,79.50849935173592,78.55980422520526,79.23558807373047,10816300,79.12642822265624,78.35642166137696,78.38468894958496,48.7768014625725,54.30147585925248,77.13274747644752,78.62239824063761,70.85177264487807,94.16364943215669,-32075100,0.9659921728326045,1.1220093946516536,0.1379562473956947
2001-08-06,78.85223078074449,78.95619984418956,78.03999106327181,78.16995239257812,8550100,79.05495147705078,78.44414443969727,78.40418319702148,42.93102835511551,42.23006579876484,43.79643992698165,68.76520299335246,70.15624942770286,65.98311012465166,-40625200,-0.27009574859570434,-0.3495379407572281,-1.119473313103688
2001-08-07,78.15043074973042,78.75473711437235,77.91651034302944,78.47532653808594,8865100,78.97957153320313,78.63713073730469,78.48573226928711,43.951965102750364,47.43921234773417,49.11848302009761,61.550515974209056,67.2876716098716,50.076204702883985,-31760100,0.1589457370596283,-0.20576055827783613,-0.638449899548018
2001-08-08,78.05298497390525,78.72876897304285,76.95483535561698,77.01981353759766,15183800,78.51432800292969,78.6000961303711,78.4906063079834,44.24131430850395,48.087425266239855,27.547414631227838,41.725230967795646,58.76685806251295,7.641976778361027,-46943900,-1.6702001263512976,-2.010535190888681,-1.9034926533106986
2001-08-09,77.13023736165673,77.30568381623966,76.58441496409866,77.24720001220703,14118500,78.02957611083984,78.50457382202148,78.41555366516113,49.660849059917524,55.304309513593815,22.486678294821743,34.12471433337892,50.55281015280161,1.2685226945335302,-32825400,-1.4534726549258432,-1.6016567552676078,-1.002666088460427
2001-08-10,77.19524485824648,77.87102376659362,76.24654474985878,77.51364135742188,11173300,77.68518676757813,78.40580749511719,78.31970901489258,49.17434567823007,51.02278888651562,21.279582343023137,33.74810720664143,44.951242504081556,11.341836611761167,-21652100,-1.1265451418372876,-1.13788272348432,-0.22082126244929112
2001-08-13,77.71506767017041,77.8775155561689,77.2017317555133,77.53312683105469,7431600,77.55782165527344,78.3063865661621,78.27454795837403,52.263049130325356,43.61814499467488,24.51280270651202,33.66616814826425,41.189551052142455,18.619402340507833,-14220500,-1.0312798336274005,-0.9874797816830417,-0.031840533542211204
2001-08-14,78.06595365291092,78.20240927867155,77.19523538638616,77.5006332397461,13178100,77.36288299560547,78.1712272644043,78.19105033874511,51.905751069422045,39.94776146856491,35.49180897192923,33.32950032434682,38.569534142877245,22.84943268728597,-27398600,-0.967342682178366,-0.8578527523816413,0.1780572786415471
2001-08-15,77.47466483062645,77.72158388636934,76.72740340092193,76.83136749267578,8520600,77.3251937866211,77.9197608947754,78.10105400085449,43.16172460080802,34.91289558057396,19.221001088450137,28.19586637261949,35.11164488612466,14.364309345609158,-35919200,-1.6449247361468455,-1.3968130671876717,-0.6386357017197164
2001-08-16,76.5454867221931,77.16278703546938,76.02565122652562,77.09780883789062,10734700,77.29531555175781,77.66244583129883,77.98994064331055,41.423811877272335,34.22893911316373,52.63228364703761,30.992430784505615,33.73857351891831,25.50014531568023,-25184500,-1.1187771695443436,-0.7270399320602459,-0.2555222298496627
2001-08-17,76.44798022138336,76.59093516189216,75.38232242897486,75.86316680908203,11604600,76.96522064208985,77.32520370483398,77.84081268310547,40.70414057013458,22.37128151992873,22.194428094957814,25.41434149559767,30.963829511144763,14.315365464503493,-36789100,-2.338720390074013,-1.8907637170059615,-1.4318854981689442
2001-08-20,75.89565688651922,76.61042661756618,75.73320899503054,76.56494140625,10417400,76.7715835571289,77.16470260620117,77.80442352294922,40.5647340680932,26.75075210898899,33.77793084734442,28.722742613263215,30.216800545184245,25.734626749421146,-26371700,-1.1057791586227919,-0.7772481195346124,-0.26916489318620773
2001-08-21,76.54547046715861,77.02631497615275,75.24588696148541,75.25888061523438,14480800,76.32323303222657,76.84305801391602,77.74009437561035,38.43064996113267,23.665982594039775,22.994299712630138,19.294992123447336,26.576197737938607,4.732580894464796,-40852500,-2.3748637986404844,-2.061575163230434,-1.394532666799876
2001-08-22,75.8631555879514,76.30501399438741,75.23285705667342,76.0385971069336,11752300,76.16467895507813,76.74493637084962,77.67251625061036,38.81241078228589,35.33052925639451,35.25549287365236,21.90778989589347,25.020061790590226,15.68324610649995,-29100200,-1.1356412501512065,-0.9203724666638898,-0.16553847514922226
2001-08-23,75.99962667187393,76.3635083897555,75.6942238197162,75.76570129394531,8744100,75.89825744628907,76.59678649902344,77.55068016052246,39.35297930911529,31.266720679207708,38.31898563111212,20.586389500908577,23.54217102736301,14.674826447999706,-37844300,-1.2003960369575084,-1.085013148807125,-0.174649796719719
2001-08-24,76.16208959131293,77.40968854789156,75.85668667894349,77.33821105957031,11687700,76.19326629638672,76.57924346923828,77.49252548217774,50.15702564664436,52.16623082169667,52.04855684338909,37.35693608338487,28.147092712703632,55.77662282474735,-26156600,0.8152984566996853,0.9910878665664931,1.502684973144253
2001-08-27,77.30569582583526,77.45514509516318,76.84434445408026,76.8768310546875,7425100,76.25564422607422,76.51361389160157,77.41000022888184,51.16696087203007,47.55793398548996,59.948931071923326,46.92356667848572,34.40591736796433,71.95886529952851,-33581700,0.25419571844885996,0.47470919828791774,0.8146109509896082
2001-08-28,76.8573367274629,76.99379234560921,75.75269317626953,75.75269317626953,12046600,76.35440673828126,76.33881988525391,77.2550235748291,44.34472051653376,39.568835624796066,42.63827904050007,39.079688644144895,35.96384112669118,45.31138367905233,-45628300,-1.0223667582069604,-0.7677963975149171,-0.788053483375502
2001-08-29,76.11010898876587,76.1426005605946,74.83651770186142,75.07694244384766,16180000,76.16207580566406,76.16337738037109,77.04156913757325,39.102846815865895,36.5001329284258,48.13831738928816,29.113568071855166,33.68041677507917,19.979870665407148,-61808300,-1.6422518862758668,-1.42645320348337,-1.4247686270857964
2001-08-30,74.62854904852564,75.20686305798122,72.802636611313,73.63436889648438,17692600,75.73580932617188,75.81703338623046,76.73973960876465,34.28449658427708,31.60174354647461,28.33735019268552,25.368069336152615,30.909634295436987,14.284939417583871,-79500900,-3.1232429265349246,-2.878857681791719,-2.7746985849681933
2001-08-31,73.68636997388113,74.57658131170417,73.51092346199951,74.17371368408203,15985400,75.10290985107422,75.64808807373046,76.48664588928223,36.393074235549626,37.19477945306595,36.31301039651044,26.735256488187034,29.51817502635367,21.16941941185376,-63515500,-2.1284804563815567,-1.9489909489998367,-1.2372305797934329
2001-09-04,73.97878961760092,75.48630627668382,73.66689235435211,73.69937896728516,24473400,74.46741943359375,75.36153182983398,76.26311721801758,34.04420790624319,33.9471375862847,11.432799372508427,24.24829902911041,27.76154969393925,17.221797699452722,-87988900,-2.389607194608718,-2.2055720235384237,-1.0313778457080687
2001-09-05,73.88131713867188,74.1997186532878,72.74418162008843,73.88131713867188,21477100,74.09314422607422,75.22377548217773,76.03341674804688,32.745255897516685,39.6046846849731,16.252140249059664,24.211555009673457,26.57821813251732,19.478228763985726,-66511800,-1.9341349778689632,-1.7846197361150975,-0.28589296569195477
2001-09-06,73.19903619368378,73.62140179132498,71.97742462158203,71.97742462158203,21653000,73.47324066162109,74.81765823364258,75.78129730224609,27.91037158247299,28.631972918208064,13.823415878066186,16.14103667311564,23.099157646050095,2.2247947272467314,-88164800,-3.9739850415787337,-3.796207578685485,-2.0358650667499445
2001-09-07,71.49006602851075,72.28931183732267,70.58685614687494,70.64533996582031,33133900,72.87543487548828,74.30562210083008,75.45120429992676,26.543570205689917,28.562727948224918,12.278894821537818,11.044526091805588,19.080947127968596,-5.028315980520425,-121298700,-5.265227239038762,-4.925982760823795,-3.060146280400535
2001-09-10,69.98252317527734,71.70447116463953,69.98252317527734,71.50953674316406,23408700,72.34259948730468,73.72275466918946,75.15099906921387,31.610850052197733,29.119207361899313,29.938484145621132,14.622823148148077,17.594905801361758,8.678657841720714,-97890000,-3.618542038487963,-3.0020825129996824,-1.151552128406462
2001-09-17,65.62897004639814,69.13784666414477,64.97917826376053,67.77328491210938,32388700,71.15738067626953,72.81240005493164,74.6630069732666,25.15833982087996,22.070885077022325,12.318050945286146,18.091589618120054,17.76046707361452,18.75383470713112,-130278700,-7.826880641004726,-6.920682657103218,-4.7557902384801
2001-09-18,67.79274250780225,68.42304100136373,67.16244401424076,67.61080169677734,22029200,69.90327758789063,71.99821090698242,74.16851539611817,26.764983168028067,12.292094888546487,12.787611444771883,20.40975227039906,18.64356213920937,23.942132532778444,-152307900,-7.0228278653179235,-6.093775324324879,-3.279496999594781
2001-09-19,67.64329915764229,67.90321676835451,64.04345338669553,66.24624633789062,42771800,68.75704193115234,71.11514129638672,73.6392593383789,24.278388785445514,11.48769814858629,9.229455514923956,20.023295683062674,19.103473320493805,21.862940408200416,-195079700,-7.7758197398195295,-6.846495513809072,-3.6516922816077853
2001-09-20,65.23910287935955,66.15530681202644,64.04348329474027,64.14095306396484,36210900,67.45616455078125,70.16579971313476,72.99141654968261,21.20871853719065,10.725238155695862,9.035117246264207,13.63288292917594,17.279943190054517,6.338762407418784,-231290600,-9.487392230688489,-8.586585877737939,-4.9146160456850545
2001-09-21,61.492246374247074,64.56424921551643,61.17917874676955,63.44893646240234,49782100,65.8440444946289,69.0933219909668,72.37070503234864,20.53027664178134,10.713449810025097,9.683097237027795,14.899299316878555,16.486395232329194,11.725107485977276,-281072700,-9.222636909824402,-8.1692200720967,-3.637546949932492
2001-09-24,65.04038275383499,65.97959563800086,64.60990852321882,65.6795654296875,25549600,65.42530059814453,68.29134063720703,71.82643623352051,27.34921635043412,24.482604690502626,21.675048854912077,21.989625593671747,18.320805352776713,29.327266075461814,-255523100,-5.131488525307006,-3.8244602948921465,0.3886337994909873
2001-09-25,65.71214255068168,66.52742967910204,65.15774829857936,66.36437225341797,25466200,65.17601470947265,67.53964614868164,71.38171081542968,29.955742592889138,25.180836123385646,40.269650228203695,30.21670026723787,22.286103657597096,46.077893486519415,-230056900,-3.232737422454965,-1.740124448796232,1.823305013727082
2001-09-26,66.75571763445006,66.78833111421334,65.50343763898742,66.12957763671875,18587500,65.15268096923828,66.95486145019531,70.88625984191894,28.970388262030667,25.570163062721036,39.871412160336234,35.82225419555749,26.798153836917226,53.87045491283802,-248644400,-2.6799395975224733,-1.232597298540377,1.4993959618357293
2001-09-27,66.0382950186326,66.7166148929955,65.22300742580997,66.70356750488281,20536800,65.66520385742187,66.56068420410156,70.43315315246582,31.981644364974343,27.407138445341644,53.5062412990325,47.01933111816777,33.53854626400074,73.98090082650182,-228107600,-0.9634386696507444,0.21466621398168462,1.5812996632364498
2001-09-28,67.16664889243152,71.4974557783535,66.85357629686555,68.11890411376953,21687200,66.59919738769531,66.22162094116212,69.97218780517578,33.83903073804417,37.46943819801571,84.10701296254616,53.76509728771311,40.280729938571525,80.73383198599629,-206420400,1.6231020072582962,2.865050939017563,2.281869430388955
2001-10-01,67.76668898107462,68.04062435036765,67.06880317295038,68.00801086425781,20457400,67.06488647460938,66.24509353637696,69.5287467956543,35.46092780962837,40.69741407056489,93.41603372339205,57.90403259354527,46.155164156896106,81.4017694668436,-226877800,1.7914143225616463,2.6612043757063932,1.4062864178641332
2001-10-02,67.83190994568663,68.86243438720703,67.60363047474712,68.86243438720703,19833100,67.56449890136719,66.37025680541993,69.18423385620117,35.65370763881644,40.656499148757185,91.07728360295783,63.42354953016486,51.91129261465235,86.4480633611899,-207044700,3.4117148402250623,3.754961486880351,1.9210317651206315
2001-10-03,68.22319945729554,70.36251125656884,68.06014209483732,70.01683044433594,32045800,68.34194946289062,66.74731521606445,68.93122825622558,38.89837045977303,59.684131073946425,92.04187194281248,70.83251954444141,58.21836825791537,96.06082211749347,-174998900,4.850904798951093,4.898347173497392,2.450736326090267
2001-10-04,70.62997116034036,71.07348765805517,69.62553659268862,70.07557678222656,32674100,69.01635131835937,67.34077758789063,68.7532886505127,35.10427483314588,60.73519413620469,97.33927656147031,73.67361319571275,63.3701165705145,94.28060644610926,-142324800,4.617091080097129,4.0611339700771625,1.5347456706037481
2001-10-05,69.95162577675138,70.19295252421317,68.82326636027827,69.93858337402344,29796100,69.38028717041016,67.98974227905273,68.54153213500976,35.57768552785663,68.00732553847617,93.35565089713334,74.25273302317589,66.9976553880683,88.76288829339109,-172120900,3.9351315725585674,2.866375176084658,0.8046899578867523
2001-10-08,69.31245165170382,69.98425245775029,69.05156373896426,69.4820327758789,12970300,69.67509155273437,68.36998901367187,68.33066482543946,36.59329015302325,81.03987982491606,74.58742967864102,72.12811578539038,68.70780885384232,78.96872964848649,-185091200,2.5781581311932684,1.6265086162068312,-0.2770843533220867
2001-10-09,69.5342333483619,69.6255451406207,68.87547972467817,69.11028289794922,15976300,69.72466125488282,68.644580078125,68.09211311340331,37.0752353376699,84.1732138416336,68.17215607650374,68.73676372483254,68.71746047750572,68.77537021948618,-201067500,1.3236154104217759,0.6784262053816855,-0.8811492890409339
2001-10-10,69.00589676833337,70.799528248855,68.82326829219639,70.6495132446289,19987400,69.8511978149414,69.09657363891601,68.02571754455566,43.56127446381944,82.73186163621874,74.03495306619165,73.07139014594081,70.16877036698409,78.87662970385423,-181080100,2.9551504538373257,2.2474914802986112,1.1428800860401902
2001-10-11,71.06044168658767,71.9409559838114,71.06044168658767,71.74528503417969,23006300,70.18513946533203,69.6007453918457,68.08071479797363,44.884365072655754,83.61861780270422,73.61894753522742,80.70889055308521,73.68214376235113,94.76238413455337,-158073800,3.8732201808771913,3.0812021196905626,2.2229001477133115
2001-10-12,71.19089472409843,71.67354345776047,69.98427040188373,71.41917419433594,31360500,70.48125762939453,69.93077239990234,68.07619667053223,45.16642283494086,82.67525793602168,67.10975785108872,83.12924860467646,76.83117870979291,95.72538839444357,-189434300,2.745362155052782,2.128393185652384,1.3307318803435213
2001-10-15,70.85172901173576,71.38655730628,70.47995818474914,71.28872680664062,16873000,70.84259643554688,70.25884399414062,68.2519687652588,44.492204518578454,79.96581523874485,67.221828628373,83.15066409658576,78.93767383872385,91.57664461230956,-206307300,1.9970263644288282,1.4658408165467323,0.6297487578672205
2001-10-16,71.61483399428407,72.14313853965939,71.06043468366926,71.73875427246094,15877100,71.36829071044922,70.54647598266601,68.45836639404297,49.45957627795016,77.07304102316547,78.83371772701486,84.70687007375247,80.86073925040006,92.39913172045729,-190430200,2.199818561505772,1.6900607339874534,0.5190870599868256
2001-10-17,72.4431486735094,72.49532824096391,70.2125244140625,70.2125244140625,28542300,71.28089294433593,70.56604537963867,68.65668029785157,49.02851271512972,63.60697023466432,60.87491287152859,69.08230919176499,76.9345958975217,53.377735780251584,-218972500,-0.2355633033354356,-0.5009788541702411,-1.498814740028205
2001-10-18,70.32340814175441,70.54516883391622,69.62552254108985,70.06251525878906,16510000,70.94433898925782,70.56473922729492,68.95275840759277,46.644469134579325,58.11275134278137,42.02144097096198,57.30420771716569,70.39113317073637,31.130356810024324,-235482500,-0.5899706265444343,-0.7117208594623358,-1.2429796979323127
2001-10-19,69.78855113211759,70.38208232000109,69.14284537009547,70.01683044433594,21912500,70.66387023925782,70.57256393432617,69.28115310668946,56.27699676828565,50.0,17.12101334014467,49.03743356217856,63.273233301217104,20.565834084101482,-257395000,-0.6547917185353661,-0.7874639364206595,-0.9156585858248295
2001-10-22,69.98428212742726,71.46484206198795,69.92557883889116,71.39962005615234,17540600,70.68604888916016,70.76432266235352,69.5671558380127,59.92280081427197,58.69754136400222,49.73469282128254,56.078602252575834,60.87502295167002,46.48576085438748,-239854400,1.1488623889939211,0.8977651023808915,1.009493638710947
2001-10-23,71.71917811268773,71.92789142025582,70.68865397951879,71.03433990478516,22062500,70.545166015625,70.95672836303712,69.80065422058105,63.23247930214502,56.9883484544891,46.75528653866739,56.19263713747955,59.3142276802732,49.949456051892255,-261916900,0.5013772828499714,0.10937869253350568,0.693419431533848
2001-10-24,71.08002566487643,71.38656957663541,70.58432948498466,70.84522247314453,16065200,70.67170562744141,70.97629928588867,70.03643646240235,70.72285758485894,59.00098333964712,37.79031582107851,54.388288553020885,57.672247971189094,47.82036971668447,-277982100,0.07296810448112209,-0.18467687673623326,0.2455251987518803
2001-10-25,70.08209136444445,72.13661626909496,69.619008794692,72.11705017089844,27467900,71.08261260986328,71.01347579956055,70.30711059570312,75.86595338083008,67.74421865249421,77.9689957917098,65.83101908670758,60.39183834302859,76.70938057406558,-250514200,1.510216939883196,1.5540351446150649,1.4552610308693485
2001-10-26,71.71265271451108,72.9127579365363,71.53002919675276,71.9539794921875,18623300,71.4700424194336,71.0669563293457,70.49886436462403,71.35857579022056,59.191085165056684,77.67102555058999,68.74321979093712,63.1756321589981,79.87839505481514,-269137500,1.1259485017803914,1.2481513331330343,0.6771187708464476
2001-10-29,71.84963165746528,72.10400086190745,70.08208465576172,70.08208465576172,18727500,71.20653533935547,70.94629211425782,70.60256805419922,61.7090602917317,39.43663063798197,50.62218206736414,54.13350876371045,60.16159102723555,42.07734423666027,-287865000,-1.3126248850291877,-1.218115045539385,-1.5791397211433653
2001-10-30,70.01687278717061,70.24515223744139,68.8493807687929,69.24072265625,26178600,70.84781188964844,70.69648895263671,70.62148246765136,59.4380462153755,37.014074975577536,27.045474087930515,39.29932303514217,53.20750169653776,11.482965712350989,-314043600,-2.2475141414340944,-2.0591776451048474,-2.268368197315141
2001-10-31,69.72338767037867,70.34952787032705,69.00593566894531,69.00593566894531,28124200,70.47995452880859,70.575830078125,70.57093772888183,57.13128467857042,36.55929435060023,27.817390854524433,27.483824418465147,44.63294260384689,-6.814411952298343,-342167800,-2.316636725134024,-2.224407998378288,-2.0914015477418832
2001-11-01,69.52769902185469,71.09957530383593,68.94069117845673,70.7734603881836,29806800,70.21123657226562,70.64692459106445,70.60583190917968,58.04658787005867,45.079839876928915,49.416612706753305,34.10646153221716,41.124115579970315,20.071153436710844,-312361000,0.29964643610893094,0.17911012807930607,0.8007604528362066
2001-11-02,70.72779898580752,71.34089159568265,70.35602820998812,71.256103515625,17575900,70.07166137695313,70.77085189819336,70.67170791625976,59.628731994781866,55.95243068610659,41.970702163326756,42.48084679570916,41.57635931854993,44.28982175002761,-294785100,0.8593396775203691,0.6856659266016706,1.6903297501398153
2001-11-05,71.82354988860705,72.4562086368756,71.71266703686472,72.18879699707031,15929500,70.49300384521484,70.84976959228516,70.80704612731934,59.81520994755982,61.13390925274297,51.91503129705447,55.71498785882261,46.28923549864082,74.56649257918619,-278855600,1.9238905023895636,1.8899530831091977,2.4056190818297516
2001-11-06,71.97355022248274,73.36280274198496,71.64743535516192,73.31062316894531,23245800,71.3069839477539,71.07739791870117,71.01706314086914,59.73782197084184,65.50046818361989,80.00034029182859,70.0912926325471,54.22325454327624,101.8273688110888,-255609800,3.1082152031869468,3.141962586754407,2.8098779534126104
2001-11-07,72.89972656157349,73.78024082084318,72.81493847431794,73.21279907226562,19716000,72.14835662841797,71.31415557861328,71.14522743225098,59.25355332919266,59.70668023751157,92.82748182027574,76.22487274846443,61.55712727833897,105.56036368871537,-275325800,2.7522677748188227,2.662365526517903,1.4753523068166299
2001-11-08,73.61716773215855,74.40636506882717,72.98450412954281,73.4410629272461,22563500,72.68187713623047,71.44655685424804,71.23001632690429,60.27559032206222,63.075986914645085,97.887522344781,78.35959143690684,67.15794866452826,100.762876981664,-252762300,2.7833145594391953,2.7916055871899736,1.0445324487047212
2001-11-09,73.21277653170652,73.67585897544116,72.6844721196927,73.51932525634766,15895800,73.134521484375,71.60309143066407,71.33502388000488,62.1135040105483,64.70583299208528,96.67436130203605,80.25219047263981,71.52269593389877,97.71117955012187,-236866500,2.5729460631499483,2.676188677606401,0.5261588702058693
2001-11-12,72.39750950626791,73.47368969685508,71.74527969089613,73.06930541992188,26068800,73.31062316894531,71.90181350708008,71.42405281066894,61.82313138442988,55.75716705350982,81.16656262950005,78.68051004910093,73.9086339722995,88.22426220270381,-262935300,1.832342938995905,1.623730829441229,-0.32917159695576115
2001-11-13,73.9889305985621,74.71290588378906,73.81934950195581,74.71290588378906,15296200,73.59107971191406,72.44903182983398,71.57276039123535,62.059642809754095,64.14732200143344,84.86533994865677,85.78700669940062,77.86809154799988,101.62483700220207,-247639100,3.790373638046137,3.1247816523930845,1.5244050994585168
2001-11-14,75.11733222263781,75.26734732075181,74.16507696504719,74.78469848632812,17571300,73.90545959472657,73.02690811157227,71.80136909484864,59.60436150289976,79.57395684295477,78.68115098686555,87.2489128044777,80.99503196682582,99.75667447978145,-230067800,3.3275899425407705,2.407044773236547,1.1896805681515532
2001-11-15,74.59553878300669,75.12384343322255,74.30855602184278,74.9216537475586,19470200,74.20157775878906,73.44172744750976,72.04432601928711,61.2015297893636,89.1994192296475,82.75055343863045,88.31601571602057,83.43535988322407,98.0773273816136,-210597600,2.8441168076445953,2.0151027916746145,0.9704321801759062
2001-11-16,75.05860311773506,75.07164552364162,73.96285690520907,74.58899688720703,18134900,74.41551208496094,73.77501678466797,72.27293434143067,60.42005612632036,88.01071264210196,71.1539326727328,85.96420448581067,84.27830808408626,89.33599728925947,-228732500,1.737733928647943,1.1033275734994141,0.23312989104748
2001-11-19,74.95427247212753,75.56084658789483,74.64772356749715,75.5086669921875,13625400,74.90338439941407,74.10700378417968,72.47838668823242,61.56004589113395,86.44592710732368,77.98188963365034,90.18695464510084,86.24785693775779,98.06515005978693,-215107100,2.4407802079545413,1.8914045048830381,0.8080844378751055
2001-11-20,75.24777031916786,75.52822939371701,74.77164027126086,74.8759994506836,16209700,74.93600311279297,74.26354141235352,72.67046966552735,65.12914389357812,77.23269068514065,74.17083621680436,87.47504808405648,86.65692065319068,89.11130294578808,-231316800,1.1684215862283327,0.8247089038339271,-0.08007320862718516
2001-11-21,74.68030462183819,74.79118248246694,74.03459857780958,74.38027954101562,11470200,74.85511932373046,74.38028945922852,72.8472225189209,63.70028623662744,67.64689258594845,43.57730859206968,81.3364309691513,84.88342409184422,74.24244472376543,-242787000,0.25126042175721824,-1.33344639667556e-05,-0.6343451015838606
